r,g,b,x,y,h,s,v
56,38,46,360,3679790,333.3333333333333,0.32142857142857145,0.2196078431372549
95,63,64,361,6242112,358.125,0.3368421052631579,0.37254901960784315
17,19,41,362,1119017,235.0,0.5853658536585367,0.1607843137254902
107,66,63,363,7029311,4.090909090909122,0.411214953271028,0.4196078431372549
77,45,52,364,5057844,346.875,0.4155844155844155,0.30196078431372547
90,59,75,365,5913419,329.0322580645161,0.34444444444444444,0.35294117647058826
74,51,74,366,4862794,300.0,0.31081081081081086,0.2901960784313726
95,58,73,367,6240841,335.6756756756757,0.38947368421052636,0.37254901960784315
101,62,75,368,6635083,340.0,0.3861386138613861,0.396078431372549
96,59,69,369,6306629,343.7837837837838,0.38541666666666663,0.3764705882352941
94,61,76,370,6176076,332.72727272727275,0.35106382978723405,0.3686274509803922
92,61,67,371,6044995,348.38709677419354,0.3369565217391304,0.3607843137254902
106,69,101,372,6964581,308.1081081081081,0.349056603773585,0.41568627450980394
49,32,46,373,3219502,310.5882352941177,0.34693877551020413,0.19215686274509805
33,32,80,374,2170960,241.25,0.6,0.3137254901960784
105,68,69,375,6898757,358.3783783783784,0.35238095238095235,0.4117647058823529
80,50,47,376,5255727,5.454545454545439,0.4125,0.3137254901960784
61,44,48,377,4009008,345.88235294117646,0.27868852459016397,0.23921568627450981
82,65,65,378,5390657,0.0,0.2073170731707318,0.3215686274509804
50,35,49,379,3285809,304.0,0.29999999999999993,0.19607843137254902
67,45,56,380,4402488,330.0,0.3283582089552239,0.2627450980392157
